ID,prd_code_sku,company,name_internal,vendor,productgroup,werksoort,costcenter,uursoort,discountgroup,currency,salesprice
b4b111ec-0c3f-4d06-9a89-0f4402844399,MSNPID1RY-FS,MUN,"Abonnement permanent Informatie display 1, Portal, helpdesk, full service, mobile Internet, hercertificatie, periodiek, per jaar",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1395.00
598be1a7-4c8c-4729-88e5-079358ee0dda,MSNPIP1RY-FS,MUN,"Abonnement permanent Informatie video projector 1, Portal, helpdesk, full service, mobile Internet, periodiek, per jaar",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1395.00
aff88bd4-966f-4f18-ba90-39131283b9f1,MSNPL-10-24V-6p,MUN,24V power adaptor with 6P connector for NP-lite (NP8 or NP9). Enables use of standard 24V power. Non-recurring,,"ISNN InsightNow Network, non recurring",,Noise,,,,100.00
8d6cb9ce-f15d-4f68-9102-e323b97dd3ed,MSNPPRBRY-CI,MUN,"Subscription permanent Premium cat. B, portal, helpdesk, carry-in service, mobile internet, recurring, annual",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,1445.00
26c086bb-0769-471b-94fc-87bb81bb69f8,MSNPPRBRY-FS,MUN,"Subscription permanent Premium cat. B, portal, helpdesk, full service, mobile internet, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1595.00
d7b74e1e-7d96-4140-bc66-c7d249379d2c,MSNPPRCRY-CI,MUN,"Subscription permanent Premium cat. C, portal, helpdesk, carry-in service, mobile internet, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1695.00
34e6c8c4-0a44-47c2-8dd7-14a773822e9e,MSNPPRCRY-FS,MUN,"Subscription permanent Premium cat. C, portal, helpdesk, full service, mobile internet, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1845.00
3944bb7a-2878-4621-8d13-7a7cffe6c971,MSNPPRDRY-CI,MUN,"Subscription permanent Premium cat. D, portal, helpdesk, carry-in service, mobile internet, recertification, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,2095.00
343b96bb-b090-469e-ac71-613810fa249e,MSNPPRDRY-FS,MUN,"Subscription permanent Premium cat. D, portal, helpdesk, full service, mobile internet, recertification, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,2395.00
dee822bf-49ae-4723-9d68-330a033a7a25,MSNPRORY,MUN,"Portal abonnement Professional, per NMS voor geluiddruk niveau metingen (seconds, audio, geluidgebeurtenissen), per jaar",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,250.00
9e08bb22-38ad-4d4e-873b-002fc1188d6e,MSNSA-3DWP-PL,MUN,"Noise Meter subassembly, 3D weather protector plastic",,"ISNN InsightNow Network, non recurring",,Noise,,,,345.00
b3a154fe-da0f-48ed-9212-2f2abfc4f8e5,MSNSA-C1WP-RVS,MUN,"Noise Meter subassembly, Class 1 weather protector RVS",,"ISNN InsightNow Network, non recurring",,Noise,,,,495.00
226a171a-8608-4098-8a66-21e8e1779029,MSNSA-C2WP-PL,MUN,"Noise Meter subassembly, Class 2 weather protector plastic",,"ISNN InsightNow Network, non recurring",,Noise,,,,195.00
64e63d25-ac5e-401a-9469-dbcb94bdfefb,MSNSMSN-SAM04,MUN,"Data received from Samurai station upto 4 channels, noise or vibration measurements, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,25.00
449f1973-8e8e-450d-a0c3-a15ac346862d,MSNSMSN-SAM16,MUN,"Data received from Samurai station upto 16 channels, noise or vibration measurements, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,25.00
201546f3-3d50-4cc6-9ae5-f5a9f6291507,MSNSMSN-SAM32,MUN,"Data received from Samurai station upto 32 channels, noise or vibration measurements, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,25.00
fd7603bc-3d7f-4a83-ae45-171d19a3976d,MSNSMSRQ-SAM04,MUN,"Data received from Samurai station upto 4 channels, noise or vibration measurements, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,225.00
b3eec179-a472-4142-adbc-6e8f003ae04c,MSNSMSRQ-SAM16,MUN,"Data received from Samurai station upto 16 channels, noise or vibration measurements, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,375.00
a31d2783-6ec4-4554-a86a-5c152efbbfc5,MSNSMSRQ-SAM32,MUN,"Data received from Samurai station upto 32 channels, noise or vibration measurements, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,585.00
646f815d-d623-4624-ba7d-a053fdb882a9,MSNSMSRY-SAM04,MUN,"Data received from Samurai station upto 4 channels, noise or vibration measurements, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,900.00
6e842424-7bd4-409c-855c-3cbc47893010,MSNSMSRY-SAM16,MUN,"Data received from Samurai station upto 16 channels, noise or vibration measurements, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,1500.00
70724507-05f2-4aa2-b5dc-2b3a886f8c25,MSNSMSRY-SAM32,MUN,"Data received from Samurai station upto 32 channels, noise or vibration measurements, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,2340.00
8736a33d-d4fe-492d-8b30-a139053c29a7,MSNTADRY-NO-4G,MUN,Option: Advanced: No Munisense SIM,,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,-200.00
7ae0bce4-325b-438c-984f-304350632e45,MSNTESRY-NO-4G,MUN,Option: Essential: No Munisense SIM,,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,-100.00
6a39ffef-6cf0-4a2e-a741-db55c607453b,MSNTPRRY-NO-4G,MUN,Option: Premium: No Munisense SIM,,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,-300.00
2b2ea393-f4ee-45f6-b366-b615dde8860d,MSNTXXRY-NO-CAL,MUN,Option: No 2-year recertification [Only applicable to SPC],,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,-250.00
c30d0c17-f004-407d-a627-4dbc081b7757,MSNWHSRY,MUN,"Acquire weather  monitoring (windspeed, winddirection, temperature, humidity, pressure,brightness), per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,254.40
cfca2ec9-e464-4edd-b53a-880a9aaf71cd,MSPP8A-BARE,MUN,"Model PP8, Bare Device, for pore-pressure only, LTE-M or NB-IoT, roaming SIM, data setup in portal,  non-recurring (VG25009)",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,408.00
92e3ab52-0c12-4a62-9a31-6b56c2acfa4b,MSPP8A-D713-10L10,MUN,"Model PP8, LTE-M or NB-IoT pore pressure meter with absolute ceramic pressure transmitter 0.8-2.0 bar (Huba D713 sensor; 18 mm diam.), 10 meter cable with connector, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,714.00
7c82d1ef-3196-4217-9573-636345bf95db,MSPT9-SOIL-IM30,MUN,"Model PT9, LTE-M or NB-IoT Soilmoisture sensor, 30 cm depth, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,Water,,,,150.00
feee3b36-a164-4660-a1f3-0a6916cd976e,MSQU2RYCI-AL-C,MUN,"Service Level for Model QU2C, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,92.16
f27a2c55-4a88-4dad-9145-8c62eea1239b,MSQU2RYFS-AL-COP,MUN,"Service Level for Model QU2C, per year, full-service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",tijd,Water,maintenance,,,1800.00
a90d79f5-327e-47f5-ab06-f5e90f103342,MSQU7-BARE,MUN,"Non-standard product: Model QU7, LTE-M or NB-IoT device with 25 cm cable and connector for either Q-HUB or sensor. roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,322.00
561d2cb2-28ac-4807-8e7f-e75370d5b74c,MSQU7-C-AL-C4E,MUN,"Model QU7-C, LTE-M or NB-IoT device for conductivity measurements in water, AquaLabo C4E sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring (VG25010)",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,1377.00
8f32b1b1-2fd1-47b0-b1e8-bcbea8c41b04,MSQU7-C-AL-CTZ,MUN,"Model QU7-C, LTE-M or NB-IoT device for conductivity measurements in water, AquaLabo  CTZ (inductive) sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,1898.00
e3e8e00f-b4d4-4c6e-8604-b61ed6eaa8b6,MSQU7-COP-AL-3X1,MUN,"Model QU7-COP, LTE-M or NB-IoT device for conductivity, oxygen and pH measurements in water, 3 separate AquaLabo sensors with 3 meter cable each, connected through Q-HUB, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,4111.00
971547b4-47b1-4376-b2fa-826324de50ee,MSQU7-COPT-AL-4X1,MUN,"Model QU7-COPT, LTE-M or NB-IoT device for conductivity, oxygen, pH measurements and turbidity in water, 4 separate AquaLabo sensors with 3 meter cable each, connected through Q-HUB, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,6284.00
3e3d8e95-e466-4a1f-ab88-e087212db44c,MSQU7-O-AL-OPT,MUN,"Model QU7-O, LTE-M or NB-IoT device for dissolved-oxygen measurements in water, AquaLabo OPTOD sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,1653.00
1c3c8ee6-7fd7-4ac0-a307-60f364f10009,MSQU7-P-AL-PHO,MUN,"Model QU7-P, LTE-M or NB-IoT device for pH measurements in water, AquaLabo pH-ORP sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,1561.00
7b475459-4b63-4afc-8469-a60d38c8cf6d,MSQU7RYCI-AL-C,MUN,"Service Level for Model QU7C, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,92.16
30ae543a-9022-42dc-b579-ff5dce2d6086,MSQU7RYX-C-AL-C4E,MUN,"Extended manufacturer warranty for MSQU7-C-AL-C4E for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,95.20
bde58239-0424-4837-8d0e-da3977aa2ac7,MSQU7RYX-C-AL-CTZ,MUN,"Extended manufacturer warranty for MSQU7-C-AL-CTZ for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,133.60
2e8fd363-7f75-4c5d-b938-87760f0994e0,MSQU7RYX-O-AL-OPT,MUN,"Extended manufacturer warranty for MSQU7-O-AL-OPT for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,115.20
c44cba10-bf73-4b21-abd1-8cc66567bee0,MSQU7RYX-P-AL-PHO,MUN,"Extended manufacturer warranty for MSQU7-P-AL-PHO for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,106.40
54b8d395-dab2-49aa-a903-0f9b3c49ae64,MSQU7RYX-T-AL-NTU,MUN,"Extended manufacturer warranty for MSQU7-T-AL-NTU for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,181.60
f881039d-7fb3-409a-b8ac-1a13af3be299,MSQU7-T-AL-NTU,MUN,"Model QU7-T, LTE-M or NB-IoT device for turbidity measurements in water, AquaLabo NTU sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,2561.00
28344de8-a3c4-41ae-964e-c970ebcc685d,MSQU8-C-AL-C4E,MUN,"Model QU8-C, LTE-M or NB-IoT device for conductivity measurements in water, AquaLabo C4E sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring (VG25010)",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,1350.00
917cbc10-81c6-432e-872a-668b0622d86a,MSQU8-C-AL-CTZ,MUN,"Model QU8-C, LTE-M or NB-IoT device for conductivity measurements in water, AquaLabo  CTZ (inductive) sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,1860.00
85a2833f-def9-4883-b31b-c8050dc11f39,MSQU8-COP-AL-3X1,MUN,"Model QU8-COP, LTE-M or NB-IoT device for conductivity, dissolved oxygen and pH measurements in water, 3 separate AquaLabo sensors with 3 meter cable each, connected through Q-HUB, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,4030.00
81ae6480-8cf3-4052-a1cc-674eaf343270,MSQU8-COPT-AL-4X1,MUN,"Model QU8-COPT, LTE-M or NB-IoT device for conductivity, dissolved oxygen, pH measurements and turbidity in water, 4 separate AquaLabo sensors with 3 meter cable each, connected through Q-HUB, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,6160.00
da3679ca-f922-47ab-a196-af76ffff4c5f,MSQU8-O-AL-OPT,MUN,"Model QU8-O, LTE-M or NB-IoT device for dissolved-oxygen measurements in water, AquaLabo OPTOD sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,1620.00
36ab21cf-f3c1-42ac-808a-725e5b5b5edc,MSQU8-P-AL-PHO,MUN,"Model QU8-P, LTE-M or NB-IoT device for pH measurements in water, AquaLabo pH-ORP sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,1530.00
e6fe8681-9a45-431b-bf62-3503a57c3a44,MSQU8RYX-C-AL-C4E,MUN,"Extended manufacturer warranty for MSQU8-C-AL-C4E for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,104.72
a4f408fe-da0f-403b-b99f-e3bf0e543233,MSQU8RYX-C-AL-CTZ,MUN,"Extended manufacturer warranty for MSQU8-C-AL-CTZ for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,146.96
68c6ca1a-f28a-470d-bb0b-8f0099a03d0b,MSQU8RYX-O-AL-OPT,MUN,"Extended manufacturer warranty for MSQU8-O-AL-OPT for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,126.72
2762f971-cc97-4326-8a58-81a8f2ac412a,MSQU8RYX-P-AL-PHO,MUN,"Extended manufacturer warranty for MSQU8-P-AL-PHO for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,117.04
39cf5f3a-6f87-4f05-84dd-a2838bb4a20d,MSQU8RYX-T-AL-NTU,MUN,"Extended manufacturer warranty for MSQU8-T-AL-NTU for a maximum of 5 years, Munisense culpable malfunction only, based on one-off price, per year",,"ISNRY-CI InsightNow Network, recurring per year",,Water,,,,199.76
6ad1bfa9-9990-4282-9696-9eee46675857,MSQU8-T-AL-NTU,MUN,"Model QU8-T, LTE-M or NB-IoT device for turbidity measurements in water, AquaLabo NTU sensor with 3 meter cable, roaming SIM, data setup in portal, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,2510.00
a728a4a3-dd7a-4f4f-98e3-7dbd2cea2920,MSQU-AL-ODEON,MUN,"Model AquaLabo Odeon, handheld device for in-situ calibration, including Munisense-Odeon cable",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,1571.00
24782ffd-f26e-4051-b55c-ddf828c14af9,MSQU-CABLE-15M,MUN,Additional cost for 15 meter cable instead of 3 meter,AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,23.00
eec70dc3-a2a1-4343-8eff-86d85756e66c,MSQU-CABLE-15+M,MUN,"Additional cost for cables over 15 meter (maximum total length is 20 meter), per meter",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,15.40
e00d07d3-5c7f-40df-be7c-54b8f6ee02aa,MSQU-CABLE-7M,MUN,Additional cost for 7 meter cable instead of 3 meter,AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,17.00
109c3eb1-1ce4-4d1f-9148-1a0e75170ab9,MSQU-CART-PH,MUN,Cartridge for QUx-P-AL-PHO sensor for pH measurements,AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,,,340.00
a1794cb7-d26a-4be9-a8d9-308ce80c4721,MSQU-Q-HUB,MUN,LET OP: dit is een universeel artikel voor alle QUx,,,,,,,,
b0cc634c-e0cd-4051-90b7-617c971c7397,"Model Q-HUB, connects up to 4 quality sensors to a single QUx, non-recurring",AquaLabo,"ISNN InsightNow Network, non recurring",,Water,,Hardware-Water,,322.00,,
900e5573-1eca-4313-8212-ae0b4b399d6b,MSRT1A,MUN,"Model RT1, INSIGHTNOW network router with Li-Ion battery, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,395.00
a2367154-544b-49fd-b247-a715b2ff809a,MSRT1RYCI,MUN,"Service Level for Model RT1, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,28.98
4b661aa6-4d1c-4661-93e4-4238810a2edf,MSRT1RYFS,MUN,"Service Level for Model RT1, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,62.10
4cca0efe-464b-44f7-9249-eddda39e56f7,MSRT2A,MUN,"Model RT2, INSIGHTNOW network router indoor with adapter, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,69.00
354660ee-f087-4dd0-99e8-cf4a6933f5c5,MSRT2RYCI,MUN,"Service Level for Model RT2, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,4.96
36ce1f72-c873-48aa-902c-7eba0c17fd01,MSRT2RYFS,MUN,"Service Level for Model RT2, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,10.62
350edb5f-87a6-4416-9fd7-d650140ecb6f,MS-SENSOR-FIELDTEST-W,MUN,"Sensor Field Test, specifically for Pore Pressure support. Includes 3-pin straight-female connector (Phoenix Connect).",,"ISNN InsightNow Network, non recurring",,Water,,,,337.00
8b8e7d16-4dae-4c7c-9b96-f46654c5121b,MSSK1A,MUN,"Model SK1, monitoring station for vibration, temperature, humidity, acceleration, inclination and airpressure, 1 or 2 C batteries, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,195.00
b76f88de-747c-4584-9e16-f24dbc70e083,MSSK1RYCI,MUN,"Service Level for Model SK1, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,16.38
932b8e06-fca6-4e54-885a-67c6419458de,MSSK1RYFS,MUN,"Service Level for Model SK1, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,35.10
29aa56b7-ae2b-44b4-b74c-26e4a11ee097,MSSM1A-GPRS,MUN,"Model SM1, Sail movement detection, Exclusive sensor, non-recurring *** EB: deze niet gebruiken? maar iets a la TR5 hiervoor aanmaken?",,"ISNN InsightNow Network, non recurring",,,,,,495.00
a372acf5-9ca9-4c79-a029-376474ead2ae,MSSM6A-BARE,MUN,"Model SM6, NB-IoT soil moisture, SIM, portal, without sensor, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,350.00
eb58c119-f0cf-40dd-a744-88523e8d09c7,MSSM6A-TEROS10,MUN,"Model SM6, NB-IoT soil moisture sensor, SIM, portal, including TEROS-10, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,543.00
299002ba-969c-4772-8a8e-76a0f7542bad,MSSP4A-UPG1,MUN,Exchange of MSSP4x+MSZGO >  to MSSP7x with LTEM and new features,,"ISNN InsightNow Network, non recurring",,Noise,,,,995.00
ec0577ef-0a47-46af-9cea-6ad2c58d0c06,MSSP4RYCI-L,MUN,"Service Level for Model SP4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,88.59
83331d40-085a-4b74-974e-9a0f974ddee2,MSSP4RYCI-LA,MUN,"Service Level for Model SP4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,115.31
10ffec3d-f3d7-4192-a3a5-d12b4e1b8f14,MSSP4RYCI-LS,MUN,"Service Level for Model SP4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,115.31
2cb06d84-3208-414f-b6b9-8cf14b7cf81f,MSSP5A-L3D,MUN,"Model SP5, noise monitoring station class 2, for dBA/dBC measurements and 3D direction detection, non-recurring",,"ISNN InsightNow Network, non recurring",,Noise,,,,1995.00
0d67ab0b-5b51-4a10-987c-ea544e62c68b,MSSP5RYCI-L3D,MUN,"Service Level for Model SP5, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Noise,,,,167.58
b83c87ef-0238-4b05-b7e1-c0609d447a7d,MSSP5RYFS-L3D,MUN,"Service Level for Model SP5, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,380.65
3aab180d-7889-4a43-8ef2-a33195e264e7,MSSP7A,MUN,"Model SP7, noise monitoring station class 2, for dBA/dBC measurements, 1/3 octave spectrum, audiostreaming and LTE-M connectivity, IP76, non-recurring",,"ISNN InsightNow Network, non recurring",,Noise,,,,1595.00
3fcbd491-28f4-4775-9bcd-32f68e132401,MSSP7A-EXCH-SPx,MUN,"Model SP7, discount when exchanging SP4 or SP6",,"ISNN InsightNow Network, non recurring",,Noise,,,,-100.00
88d5eb87-518c-4926-ac0b-af7623aa11e6,MSSP7RYCI,MUN,"Service Level for Model SP7, per year, Carry In",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,140.00
581ccb45-b5db-441d-bd86-7fd1024544e5,MSSP7RYFS,MUN,"Service Level for Model SP7, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,265.00
53614592-d967-47c4-9b6b-f3e54a5e86ac,MSSP8A,MUN,"Model SP8, indoor noise monitoring station class 2, for dBA/dBC measurements and 1/1 octave spectrum, non-recurring",A1 Electronics,"ISNN InsightNow Network, non recurring",,Noise,,,,695.00
2a0efdeb-108e-4ebc-90e3-c7cf02b63e45,MSSP8RYCI-L,MUN,"Service Level for Model SP8, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Noise,,,,50.58
0e250c8c-6777-46df-8354-fadacd57f613,MSSPAA-UPG1,MUN,Upgrade of MSSPAx with LTEM and new features,,"ISNN InsightNow Network, non recurring",,Noise,,,,795.00
8203ffd7-fa8f-4420-808f-8881c47cdf4c,MSSPAA-UPG2,MUN,Upgrade of MSSPAx with LTE-M and new features and certification of the meter monitoring station,,"ISNN InsightNow Network, non recurring",,Noise,,,,1045.00
7218ba8d-418b-4b8f-97a0-82ab871ecce8,MSSPARYCI-LSA,MUN,"Service Level for Model SPA, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Noise,,,,336.13
f7d8b765-03ca-4f7c-a707-904dea3cc582,MSSPARYFS-LSA,MUN,"Service Level for Model SPA, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,679.50
ce1dd584-90eb-4df2-9314-30cf60b43483,MSSPBA-LSA,MUN,"Model SPB, indoor noise monitoring station class 1, for dBA/dBC measurements, 1/3 octave spectrum and audio streaming, non-recurring",,"ISNN InsightNow Network, non recurring",,Noise,,,,3495.00
f428cc92-3055-4800-b851-bf94305d752b,MSSPBRYCI-LSA,MUN,"Service Level for Model SPB, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Noise,,,,209.58
b684cc38-6ce7-474f-a9b8-a832315bd8a3,MSSPBRYFS-LSA,MUN,"Service Level for Model SPB, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,176.05
376ddbf8-a34a-41ed-9916-7d2972c06c5a,MSSPCA,MUN,"Model SPC, outdoor noise monitoring station class 1 (PTB certified), for levels, 1/3 octave spectrum and audiostreaming. Battery capacity 6-8 days, LTE-M/CAT-M1 and ZigBee connectivity, internal storage for measurements and audio, IP76, support for external weather station, non-recurring",Sinus Messtechnik,"ISNN InsightNow Network, non recurring",,Noise,,,,5225.00
8995e770-e0b1-4c2d-b8b6-954e2572ee85,MSSPCA-EXCH-SPA,MUN,"Model SPC, discount when exchanging SPA",,"ISNN InsightNow Network, non recurring",,Noise,,,,-500.00
a3154bfa-7d8f-4834-802b-f9f138bc87e3,MSSPCA-G,MUN,Option for model SPC: adding GPS locator to the meter,Sinus Messtechnik,"ISNN InsightNow Network, non recurring",,Noise,,,,250.00
bd8c1cf3-c579-45d7-8c82-9d0f1481e0ad,MSSPCRYCI,MUN,"Service Level for Model SPC, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,Noise,,,,450.00
fdfd802c-331d-486d-8697-c80775bbca42,MSSPCRYFS,MUN,"Service Level for Model SPC, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,900.00
8ce94155-b398-404e-964e-98bb26942ef5,MSSPDA-WME980AN,MUN,"Model SPD, noise monitoring station class 1 with WME980AN microphone for airport noise, for dBA/dBC measurements, 1/3 octave spectrum and real-time audiostreaming. Passage detection in conformance with ISO20906. Battery capacity 4-5 days, LTE-M/CAT-M1 and ZigBee connectivity, internal storage for measurements and audio, IP76, support for external (certified) weather station, non-recurring",Sinus Messtechnik,"ISNN InsightNow Network, non recurring",,Noise,,,,10995.00
c49d314e-acd4-429c-8dac-f4956b17bf42,MSSPDA-WME980CN,MUN,"Model SPD, noise monitoring station class 1 with WME980CN microphone for community noise, for dBA/dBC measurements, 1/3 octave spectrum and real-time audiostreaming. Detection in conformance with ISO20906. Battery capacity 4-5 days, LTE-M/CAT-M1 and ZigBee connectivity, internal storage for measurements and audio, IP76, support for external (certified) weather station, non-recurring",Sinus Messtechnik,"ISNN InsightNow Network, non recurring",,Noise,,,,10995.00
5d1b1410-1a74-45ef-9773-e8b75915e54b,MSTH6A-BARE,MUN,"Model TH6, NB-IoT precipitation, temp/humidity/barometer, SIM, portal, without rain sensor, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,300.00
c954f013-bdf8-4b66-b93a-209c9626259c,MSTH7A-BARE,MUN,"Model TH7, LTE-M or NB-IoT temperature/humidity/barometer, roaming SIM, data setup in portal,  non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,380.00
3d89ca52-774e-4568-9104-9fec69b1976f,MSTH7A-DAVIS,MUN,"Model TH7, LTE-M or NB-IoT precipitation, temperature/humidity/barometer, including Davis 6466-M Rain Gauge, roaming SIM, data setup in portal, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,560.00
376b666b-289a-4016-bcb5-d532f8f1cbba,MSTH8A-BARE,MUN,"Model TH8, LTE-M or NB-IoT temperature/humidity/barometer, roaming SIM, data setup in portal,  non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,380.00
9a4f87fd-be3d-4e5c-bbce-22375ae5c55f,MSTH9A-DAVIS,MUN,"Model TH9, LTE-M or NB-IoT precipitation, temperature/humidity/barometer, including Davis 6463-M Rain Gauge, roaming SIM, data setup in portal, non-recurring (VG25014)",,"ISNN InsightNow Network, non recurring",,,,,,600.00
